framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,1,12288,8,0,1.1536586284637451
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,1,12288,64,0,0.25190399090449017
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,1,12288,128,0,0.19100799163182577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,1,12288,2,0,4.443589210510254
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,1,12288,4,0,2.186090628306071
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,1,16384,128,0,0.2794933319091797
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,1,16384,64,0,0.4378346602121989
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,1,16384,32,0,0.684117317199707
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,1,16384,16,0,1.1903573671976726
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,1,16384,8,0,2.3757012685139975
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,1,16384,4,0,4.557759920756022
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,1,16384,2,0,9.51414934794108
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,1,16384,1,0,18.935503641764324
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,1,16384,16,0,1.043514649073283
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,1,16384,8,0,1.9353173573811848
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,1,16384,32,0,0.6113333304723104
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,1,16384,4,0,3.8892641067504883
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,1,16384,128,0,0.24810665845870972
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,1,16384,64,0,0.3949600060780843
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,1,16384,2,0,7.795637130737305
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,16,1,0,0.020949333906173706
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,1,16384,1,0,15.225680033365885
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,16,4,0,0.01584533353646596
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,16,2,0,0.016890666137139004
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,16,32,0,0.015392000476519266
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,16,8,0,0.01569066693385442
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,16,128,0,0.014901333798964819
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,16,64,0,0.014954666296641031
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,16,16,0,0.01515199989080429
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,16,2,0,0.020495999604463577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,16,4,0,0.01926933353145917
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,16,1,0,0.024080000817775726
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,16,8,0,0.019317333896954853
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,16,32,0,0.018592000007629395
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,16,16,0,0.019167999426523846
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,16,64,0,0.018778666853904724
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,16,128,0,0.018800000349680584
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,32,2,0,0.01749333366751671
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,32,4,0,0.01637866720557213
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,32,1,0,0.02091199904680252
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,32,16,0,0.01598400001724561
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,32,8,0,0.01587733378012975
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,32,32,0,0.015589332828919092
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,32,64,0,0.015306666493415833
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,32,1,0,0.02573866645495097
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,32,128,0,0.015402667224407196
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,32,4,0,0.02189333240191142
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,32,2,0,0.022458667556444805
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,32,8,0,0.021040000021457672
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,32,16,0,0.020645332833131153
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,32,128,0,0.020143999407688778
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,32,32,0,0.027701333165168762
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,32,64,0,0.020256000260512035
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,64,1,0,0.02309333284695943
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,64,4,0,0.017530667285124462
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,64,2,0,0.018863999595244724
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,64,8,0,0.017210666090250015
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,64,16,0,0.01658133293191592
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,64,64,0,0.01617066686352094
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,64,128,0,0.016224000602960587
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,64,32,0,0.016048000504573185
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,64,2,0,0.02306666721900304
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,64,1,0,0.02773866554101308
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,64,4,0,0.021301334102948506
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,64,8,0,0.021674667795499165
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,64,16,0,0.021397332350413006
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,64,32,0,0.020655999581019085
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,64,128,0,0.0201706662774086
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,64,64,0,0.019717333217461903
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,128,1,0,0.03136533250411352
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,128,2,0,0.02120000123977661
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,128,4,0,0.01842133328318596
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,128,8,0,0.018277333428462345
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,128,16,0,0.01800000046690305
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,128,32,0,0.017050666113694508
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,128,64,0,0.017279999951521557
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,128,128,0,0.01730666682124138
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,128,2,0,0.02465066562096278
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,128,1,0,0.04251199960708618
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,128,4,0,0.021946666141351063
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,128,16,0,0.021738665799299877
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,128,8,0,0.021717332303524017
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,128,32,0,0.024693332612514496
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,128,64,0,0.02054399996995926
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,128,128,0,0.020314666132132213
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,256,1,0,0.04958933095137278
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,256,2,0,0.03401066611210505
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,256,4,0,0.02236266682545344
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,256,8,0,0.020997333029905956
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,256,16,0,0.020410666863123577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,256,32,0,0.019632000476121902
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,256,64,0,0.01834133391578992
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,256,1,0,0.07408533493677776
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,256,128,0,0.018645333747069042
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,256,2,0,0.04637333254019419
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,256,4,0,0.026629333694775898
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,256,8,0,0.024447999894618988
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,256,16,0,0.02346666653951009
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,256,32,0,0.023290666441122692
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,256,64,0,0.023018665611743927
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,512,1,0,0.09843200445175171
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,256,128,0,0.023376000424226124
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,512,4,0,0.043706665436426796
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,512,2,0,0.05919999877611796
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,512,8,0,0.02681066592534383
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,512,16,0,0.02510400116443634
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,512,32,0,0.024085332949956257
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,512,128,0,0.023168000082174938
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,512,2,0,0.09507200121879578
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,512,64,0,0.023061332603295643
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,512,4,0,0.053210665782292686
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,512,8,0,0.031343999008337654
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,512,1,0,0.14281066258748373
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,512,16,0,0.028309332827727
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,512,32,0,0.027349332968393963
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,1024,1,0,0.23890133698781332
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,1024,4,0,0.07975466549396515
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,512,64,0,0.027029333015282948
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,1024,2,0,0.13395733634630838
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,1024,8,0,0.05356266597906748
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,1024,16,0,0.03606933355331421
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,512,128,0,0.02661866694688797
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,1024,32,0,0.03639466563860575
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,1024,128,0,0.03198933353026708
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,1024,64,0,0.03180266668399175
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,1024,2,0,0.17246399323145548
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,1024,1,0,0.3136960069338481
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,1024,32,0,0.03454400102297465
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,1024,8,0,0.06463466584682465
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,1024,4,0,0.09914132952690125
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,1024,16,0,0.03851199895143509
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,1024,64,0,0.034517332911491394
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,1024,128,0,0.03412266572316488
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,1536,1,0,0.4450666507085164
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,1536,8,0,0.08430400490760803
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,1536,2,0,0.2390399972597758
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,1536,32,0,0.0414986660083135
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,1536,4,0,0.1351093351840973
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,1536,16,0,0.05810666580994924
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,1536,64,0,0.04025600105524063
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,1536,128,0,0.039093332986036934
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,1536,1,0,0.5283573468526205
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,1536,4,0,0.1593226691087087
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,1536,2,0,0.2821706732114156
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,1536,16,0,0.06409599880377452
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,1536,8,0,0.09832533200581868
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,1536,32,0,0.04333333174387614
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,1536,64,0,0.04200533529122671
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,1536,128,0,0.040805332362651825
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,2048,8,0,0.12168000141779582
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,2048,4,0,0.20696532726287842
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,2048,1,0,0.7093599637349447
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,2048,2,0,0.3745013475418091
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,2048,32,0,0.05061866839726766
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,2048,16,0,0.08051733175913493
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,2048,64,0,0.05048533280690511
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,2048,1,0,0.7969653606414795
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,2048,128,0,0.04760533571243286
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,2048,8,0,0.1355893313884735
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,2048,16,0,0.08690133690834045
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,2048,32,0,0.052341332038243614
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,2048,4,0,0.23150400320688883
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,2048,64,0,0.0491893341143926
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,2048,2,0,0.4209226767222087
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,2048,128,0,0.04790933430194855
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,3072,1,0,1.431125322977702
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,3072,2,0,0.7417493661244711
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,3072,32,0,0.09328533212343852
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,3072,8,0,0.22234133879343668
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,3072,4,0,0.39625600973765057
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,3072,64,0,0.07025066514809926
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,3072,16,0,0.1433013379573822
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,3072,128,0,0.0636053333679835
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,3072,2,0,0.7684533596038818
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,3072,1,0,1.479845364888509
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,3072,4,0,0.40510400136311847
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,3072,8,0,0.23061333100001016
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,3072,16,0,0.14180800318717957
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,3072,32,0,0.09291199843088786
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,3072,64,0,0.06562133133411407
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,3072,128,0,0.06297599772612254
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,4096,2,0,1.2139893372853596
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,4096,1,0,2.402245362599691
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,4096,4,0,0.6487520138422648
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,4096,16,0,0.20803733666737875
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,4096,32,0,0.137061337629954
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,4096,64,0,0.08487466971079509
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,4096,8,0,0.3515946865081787
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,4096,128,0,0.08130133152008057
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,4096,1,0,2.3695732752482095
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,4096,4,0,0.6355253458023071
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,4096,2,0,1.21507732073466
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,4096,8,0,0.35650134086608887
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,4096,16,0,0.20700265963872275
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,4096,32,0,0.1328266660372416
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,4096,64,0,0.0844640036424001
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,4096,128,0,0.07800533374150594
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,6144,2,0,2.815018653869629
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,6144,16,0,0.39641066392262775
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,6144,64,0,0.15969600280125937
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,6144,32,0,0.23828266064325967
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,6144,8,0,0.6995893319447836
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,6144,4,0,1.3361066182454426
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,6144,128,0,0.11807466546694438
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,6144,1,0,5.5802561442057295
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,6144,1,0,5.098704020182292
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,6144,16,0,0.37309332688649494
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,6144,32,0,0.22707200050354004
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,6144,64,0,0.15053866306940714
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,6144,8,0,0.6607893308003744
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,6144,4,0,1.2363839944203694
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,6144,128,0,0.11205866932868958
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,6144,2,0,2.418085257212321
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,8192,1,0,9.88868268330892
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,8192,2,0,4.873525301615397
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,8192,128,0,0.15518933534622192
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,8192,16,0,0.6398559808731079
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,8192,32,0,0.372927983601888
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,8192,64,0,0.24210133155186972
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,8192,8,0,1.1755413214365642
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,32,2,8192,4,0,2.3228480021158853
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,64,2,8192,2,0,4.110128084818522
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,128,2,8192,1,0,8.519994735717773
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,2,2,8192,64,0,0.22138667106628418
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,16,2,8192,8,0,1.0714773337046306
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,8,2,8192,16,0,0.5892693201700846
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,1,2,8192,128,0,0.14597866932551065
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,4,2,8192,32,0,0.34162668387095135
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,fp8,32,2,8192,4,0,2.0725439389546714
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,64,2,10240,2,0,7.703760147094727
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,1,2,10240,128,0,0.22205867369969687
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,4,2,10240,32,0,0.5424053271611532
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,8,2,10240,16,0,0.939621369043986
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,2,2,10240,64,0,0.3330826759338379
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,16,2,10240,8,0,1.8410773277282715
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_context,default,float16,float16,128,2,10240,1,0,15.118085225423178
