framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,0,1,float16,fp8,4095,0.050111999114354454
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,128,1,float16,float16,8191,0.011215999722480774
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,0,1,float16,float16,8191,0.0876693328221639
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,128,1,float16,fp8,8191,0.011247999966144562
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,0,1,float16,fp8,8191,0.09174399574597676
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,128,1,float16,float16,16383,0.011157333850860596
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,0,1,float16,float16,16383,0.16725865999857584
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,128,1,float16,fp8,16383,0.011317333827416102
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,2,64,0,1,float16,fp8,16383,0.17550400892893472
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,1,0.008592000231146812
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,1,0.008527999743819237
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,1,0.007738666608929634
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,1,0.007647999872763951
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,3,0.008618666479984919
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,3,0.008592000231146812
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,3,0.00784533346692721
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,3,0.008240000034372011
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,7,0.008997333546479544
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,7,0.00874133345981439
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,7,0.008165333420038223
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,7,0.008021333565314611
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,15,0.008736000085870424
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,15,0.008863999818762144
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,15,0.008277333031098047
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,15,0.008581333483258883
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,31,0.009461333354314169
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,31,0.009359999870260557
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,31,0.008298666526873907
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,31,0.008272000278035799
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,63,0.011237333218256632
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,63,0.010981333752473196
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,63,0.00816000004609426
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,63,0.0081386665503184
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,127,0.011136000355084738
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,127,0.011087999989589056
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,127,0.009109333157539368
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,127,0.009183999771873156
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,255,0.01138666644692421
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,255,0.011365332951148352
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,255,0.009706666693091393
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,255,0.01002133327225844
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,511,0.011183999478816986
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,511,0.012917333592971167
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,511,0.00973866693675518
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,511,0.01102399950226148
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,1023,0.013418667018413544
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,1023,0.01350933313369751
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,1023,0.009194666519761086
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,1023,0.011920000116030375
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,2047,0.014165333161751429
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,2047,0.014906667172908783
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,2047,0.009445333232482275
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,2047,0.012736000120639801
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,8191,0.023999998966852825
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,4095,0.014842666685581207
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,4095,0.015354666858911514
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,4095,0.009301333377758661
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,4095,0.01440000037352244
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,8191,0.018320000420014065
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,16383,0.026943999032179516
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,8191,0.009813333551088968
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,1,0.0064319999267657595
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,fp8,8191,0.021344001094500225
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,float16,16383,0.019621333728233974
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,0,1,float16,float16,16383,0.028437333802382152
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,4,64,128,1,float16,fp8,16383,0.009653333574533463
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,1,0.00873066671192646
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,1,0.008736000085870424
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,1,0.006458666796485583
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,3,0.008527999743819237
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,3,0.008618666479984919
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,15,0.008538666491707167
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,3,0.006346666564544042
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,3,0.006842666616042455
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,7,0.008789333204428354
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,7,0.008752000207702318
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,7,0.006784000123540561
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,7,0.00666133314371109
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,15,0.00873066671192646
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,15,0.006384000182151794
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,15,0.006666666517655055
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,31,0.009808000177145004
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,31,0.009434666484594345
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,31,0.006693333387374878
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,31,0.006762666627764702
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,63,0.010960000256697336
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,63,0.011029332876205444
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,63,0.006538666784763336
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,63,0.006624000146985054
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,127,0.011354666203260422
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,127,0.011237333218256632
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,127,0.007402666533986728
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,127,0.00761600024998188
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,255,0.01128000020980835
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,255,0.011472000430027643
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,255,0.007850666840871176
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,255,0.008874666566650072
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,511,0.012165332833925882
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,1023,0.007786666974425316
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,511,0.011871999750534693
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,511,0.008053333188096682
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,511,0.009248000259200731
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,1023,0.011642667154471079
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,2047,0.011690666278203329
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,1023,0.012080000092585882
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,1023,0.009530666594703993
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,2047,0.015295999745527903
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,4095,0.013610667238632837
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,2047,0.01749333366751671
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,2047,0.008373333141207695
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,4095,0.01599466676513354
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,4095,0.019674666225910187
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,8191,0.01823466643691063
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,4095,0.008245333408315977
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,16383,0.022485333184401195
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,float16,8191,0.019029332945744198
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,8191,0.02733866622050603
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,8191,0.008186666915814081
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,float16,16383,0.037861332297325134
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,128,1,float16,fp8,16383,0.008400000010927519
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,2,1,128,8,64,0,1,float16,fp8,16383,0.0259253333012263
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,1,0.07899733384450276
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,1,0.07877333462238312
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,1,0.07930666704972585
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,3,0.07952000200748444
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,1,0.07919466495513916
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,3,0.07900799810886383
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,3,0.07906133433183034
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,3,0.07954666515191396
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,7,0.08240533371766408
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,7,0.08268799881140391
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,7,0.08239999910195668
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,7,0.08273066580295563
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,15,0.08522666494051616
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,15,0.08526933193206787
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,15,0.08554133772850037
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,15,0.08544533451398213
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,31,0.1076639990011851
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,31,0.10760000348091125
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,31,0.10843732953071594
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,31,0.10866133371988933
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,63,0.10853866736094157
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,63,0.10838400324185689
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,63,0.10894933342933655
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,63,0.10897066195805867
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,127,0.11013333002726237
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,127,0.1102239986260732
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,127,0.11002133289972942
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,127,0.11010666688283284
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,255,0.11046399672826131
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,255,0.1332319974899292
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,255,0.11009599765141805
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,255,0.13293866316477457
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,1023,0.11107200384140015
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,511,0.11105066537857056
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,511,0.20730133851369223
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,511,0.11009599765141805
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,511,0.20881066719690958
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,1023,0.3560853401819865
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,1023,0.11009599765141805
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,1023,0.36046401659647626
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,1,0.0793333351612091
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,fp8,2047,0.6624000072479248
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,float16,2047,0.11096533139546712
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,3,0.0795360008875529
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,128,1,float16,fp8,2047,0.11033067107200623
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,1,64,0,1,float16,float16,2047,0.6508853435516357
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,1,0.07935466865698497
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,1,0.07981866598129272
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,1,0.07977066437403361
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,7,0.08298666775226593
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,3,0.07952000200748444
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,3,0.08006933331489563
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,3,0.08003200093905131
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,7,0.08272533118724823
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,7,0.08260266482830048
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,31,0.10849600036938985
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,7,0.08309333523114522
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,15,0.08562666177749634
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,15,0.08559999863306682
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,15,0.08595200379689534
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,15,0.0860533316930135
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,31,0.10846933722496033
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,31,0.10910933216412862
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,31,0.10924800237019856
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,63,0.10958932836850484
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,63,0.10939199725786845
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,63,0.10990400115648906
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,63,0.11006933450698853
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,127,0.11125333110491435
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,255,0.11120532949765523
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,127,0.11104533076286316
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,127,0.1108746627966563
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,127,0.11109866698582967
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,fp8,511,0.11122666796048482
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,255,0.11152000228563945
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,128,1,float16,float16,1023,0.11196800072987874
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,float16,255,0.13479466239611307
TRTLLM,1.2.0rc5,NVIDIA GH200,generation_attention,torch_flow,64,1,128,2,64,0,1,float16,fp8,255,0.13423466682434082
